	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
ZC3H14_18	mean_2_var_3	-0.003094529660733865	0.7072927072927073	0.8505632895243285	0.6862794519001146	0.8304383465441983
ZMYM5_5	mean_2_var_3	0.06628453171983295	0.3276723276723277	0.6108622560235464	0.37731291538496536	0.6867887318096417
ABI1_5	mean_2_var_4	0.05936896824764847	0.44555444555444557	0.7030534880364232	0.49978795003749715	0.764331804005545
ACYP1_4	mean_2_var_4	0.03185701164428151	0.5994005994005994	0.7880271387380392	0.6220698730203962	0.8147411840219919
AFTPH_2	mean_2_var_4	0.18576547763613022	0.08491508491508491	0.33100788100788103	0.07615472148080496	0.3088497037832646
AHI1_5	mean_2_var_4	0.14021213318559822	0.12787212787212787	0.39500810993015895	0.17990471151480059	0.5198496559813092
AKAP13_9	mean_2_var_4	0.14888323870227393	0.11288711288711288	0.36754559993996616	0.15531743174837137	0.48085999516739086
ALKBH2_1	mean_2_var_4	0.10989977398984324	0.25074925074925075	0.544271065397826	0.28346697792994596	0.6227751049999807
ANAPC11_8	mean_2_var_4	-0.00971662433693243	0.8031968031968032	0.9116480900441621	0.7827639656837986	0.8805301057610938
ANKRD10_2	mean_2_var_4	0.10161623829148946	0.2707292707292707	0.570670970367019	0.3160412156949136	0.6480060955958742
ANKRD36B_3	mean_2_var_4	0.15408557918822494	0.11288711288711288	0.36754559993996616	0.1416838757669019	0.4625227934466014
ANKRD36_8	mean_2_var_4	0.07869401188466985	0.35064935064935066	0.6382554453420596	0.41320682311508933	0.7106469710896164
APLP2_5	mean_2_var_4	-0.060769736265474494	0.955044955044955	0.9797687519581011	0.9130084443323584	0.9514404623135811
ARPP19_4	mean_2_var_4	0.29362620606498646	0.006993006993006993	0.10209790209790211	0.00399520785005114	0.04262579452323794
ATRX_3	mean_2_var_4	-0.04650329643355961	0.9170829170829171	0.96993006993007	0.8845435896123659	0.9386777961513868
ATXN3_16	mean_2_var_4	0.15110348687331215	0.11288711288711288	0.36754559993996616	0.1493964530200128	0.47635144905461557
BECN1_6	mean_2_var_4	0.22694764447643276	0.053946053946053944	0.2648273228478007	0.028872405926395662	0.17113686760645636
BECN1_7	mean_2_var_4	0.25808981932237346	0.03196803196803197	0.22281236351588113	0.012218769803283803	0.09332768377632412
BID_2	mean_2_var_4	0.02558504864736835	0.6253746253746254	0.7979711181183122	0.6487412146635596	0.8196141106764419
C17orf49_5	mean_2_var_4	0.07492913102057658	0.36563436563436563	0.6412616387395706	0.42987885168377654	0.7177854256585833
C20orf96_1	mean_2_var_4	-0.10903728333345919	0.994005994005994	0.9976022530291706	0.971670734565416	0.9844465367729963
C2orf74_6	mean_2_var_4	0.29941273566721693	0.006993006993006993	0.10209790209790211	0.003284072814957522	0.037032593449968156
